Date mutation,Valeur fonciere,Code postal,Code departement,Code commune,Code type local,Surface reelle bati,Nombre pieces principales,Commune
07/01/2020,8000.0,1250,1,72,,,,CEYZERIAT
02/01/2020,2175.0,1290,1,203,,,,LAIZ
02/01/2020,2175.0,1290,1,203,,,,LAIZ
02/01/2020,2175.0,1290,1,203,,,,LAIZ
02/01/2020,2175.0,1290,1,203,,,,LAIZ
02/01/2020,2175.0,1290,1,203,,,,LAIZ
07/01/2020,75000.0,1960,1,289,,,,PERONNAS
07/01/2020,123.0,1370,1,426,,,,VAL-REVERMONT
07/01/2020,123.0,1370,1,426,,,,VAL-REVERMONT
09/01/2020,72000.0,1270,1,108,,,,COLIGNY
09/01/2020,72000.0,1270,1,108,,,,COLIGNY
09/01/2020,72000.0,1270,1,108,1,35,2,COLIGNY
10/01/2020,64000.0,1960,1,289,,,,PERONNAS
06/01/2020,180300.0,1000,1,53,1,75,4,BOURG-EN-BRESSE
06/01/2020,54800.0,1000,1,53,2,32,1,BOURG-EN-BRESSE
03/01/2020,350750.0,1000,1,344,,,,SAINT-DENIS-LES-BOURG
03/01/2020,350750.0,1000,1,344,1,201,7,SAINT-DENIS-LES-BOURG
03/01/2020,350750.0,1000,1,344,1,201,7,SAINT-DENIS-LES-BOURG
03/01/2020,350750.0,1000,1,344,3,0,0,SAINT-DENIS-LES-BOURG
03/01/2020,350750.0,1000,1,344,3,0,0,SAINT-DENIS-LES-BOURG
03/01/2020,350750.0,1000,1,344,,,,SAINT-DENIS-LES-BOURG
10/01/2020,1.0,1440,1,451,,,,VIRIAT
10/01/2020,53650.0,1270,1,108,2,50,2,COLIGNY
10/01/2020,53650.0,1270,1,108,2,45,2,COLIGNY
13/01/2020,97000.0,1000,1,53,2,92,3,BOURG-EN-BRESSE
09/01/2020,215000.0,1250,1,422,1,93,4,TOSSIAT
09/01/2020,215000.0,1250,1,422,,,,TOSSIAT
13/01/2020,179210.0,1310,1,264,1,90,5,MONTRACOL
13/01/2020,179210.0,1310,1,264,1,90,5,MONTRACOL
13/01/2020,179210.0,1310,1,264,1,90,5,MONTRACOL
13/01/2020,179210.0,1310,1,264,,,,MONTRACOL
13/01/2020,179210.0,1310,1,264,,,,MONTRACOL
13/01/2020,179210.0,1310,1,264,,,,MONTRACOL
09/01/2020,264450.0,1310,1,385,1,111,5,SAINT-REMY
07/01/2020,96000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
07/01/2020,96000.0,1000,1,53,2,74,3,BOURG-EN-BRESSE
08/01/2020,269000.0,1240,1,69,1,287,9,CERTINES
08/01/2020,269000.0,1240,1,69,,,,CERTINES
09/01/2020,65000.0,1960,1,336,,,,SAINT-ANDRE-SUR-VIEUX-JONC
09/01/2020,600.0,1000,1,344,,,,SAINT-DENIS-LES-BOURG
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
03/01/2020,11734.8,1440,1,451,,,,VIRIAT
09/01/2020,99000.0,1000,1,53,2,91,4,BOURG-EN-BRESSE
10/01/2020,235600.0,1370,1,241,1,97,4,MEILLONNAS
15/01/2020,6500.0,1190,1,94,,,,CHAVANNES-SUR-REYSSOUZE
15/01/2020,6500.0,1190,1,94,,,,CHAVANNES-SUR-REYSSOUZE
15/01/2020,6500.0,1190,1,94,,,,CHAVANNES-SUR-REYSSOUZE
15/01/2020,6500.0,1190,1,94,,,,CHAVANNES-SUR-REYSSOUZE
15/01/2020,6500.0,1190,1,94,,,,CHAVANNES-SUR-REYSSOUZE
13/01/2020,165000.0,1290,1,365,1,87,2,SAINT-JEAN-SUR-VEYLE
08/01/2020,150000.0,1340,1,229,,,,MALAFRETAZ
08/01/2020,150000.0,1340,1,229,3,0,0,MALAFRETAZ
08/01/2020,150000.0,1340,1,229,2,78,3,MALAFRETAZ
08/01/2020,150000.0,1340,1,229,3,0,0,MALAFRETAZ
08/01/2020,150000.0,1340,1,229,2,135,5,MALAFRETAZ
08/01/2020,70000.0,1000,1,53,2,45,2,BOURG-EN-BRESSE
10/01/2020,119270.0,1560,1,124,1,80,3,CORMOZ
10/01/2020,119270.0,1560,1,124,1,80,3,CORMOZ
14/01/2020,57000.0,1270,1,445,1,61,4,VILLEMOTIER
14/01/2020,89000.0,1340,1,24,,,,ATTIGNAT
14/01/2020,89000.0,1340,1,24,,,,ATTIGNAT
13/01/2020,185000.0,1160,1,304,1,107,4,PONT-D AIN
10/01/2020,132900.0,1190,1,94,1,95,3,CHAVANNES-SUR-REYSSOUZE
10/01/2020,132900.0,1190,1,94,,,,CHAVANNES-SUR-REYSSOUZE
10/01/2020,150000.0,1000,1,53,1,112,6,BOURG-EN-BRESSE
10/01/2020,150000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
10/01/2020,150000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
10/01/2020,150000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
15/01/2020,167330.0,1160,1,314,2,150,5,PRIAY
15/01/2020,167330.0,1160,1,314,,,,PRIAY
09/01/2020,85000.0,1250,1,125,1,90,4,CORVEISSIAT
09/01/2020,85000.0,1250,1,125,1,80,3,CORVEISSIAT
07/01/2020,143000.0,1750,1,370,2,78,3,SAINT-LAURENT-SUR-SAONE
10/01/2020,125000.0,1000,1,53,1,95,3,BOURG-EN-BRESSE
07/01/2020,55000.0,1290,1,123,,,,CORMORANCHE-SUR-SAONE
13/01/2020,222950.0,1750,1,320,,,,REPLONGES
13/01/2020,222950.0,1750,1,320,,,,REPLONGES
13/01/2020,222950.0,1750,1,320,1,133,6,REPLONGES
13/01/2020,222950.0,1750,1,320,1,133,6,REPLONGES
13/01/2020,222950.0,1750,1,320,,,,REPLONGES
17/01/2020,240000.0,1370,1,426,1,165,6,VAL-REVERMONT
17/01/2020,240000.0,1370,1,426,1,165,6,VAL-REVERMONT
06/01/2020,70000.0,1160,1,304,1,120,4,PONT-D AIN
15/01/2020,224000.0,1370,1,350,1,101,5,SAINT-ETIENNE-DU-BOIS
13/01/2020,135000.0,1160,1,273,,,,NEUVILLE-SUR-AIN
13/01/2020,135000.0,1160,1,273,4,401,0,NEUVILLE-SUR-AIN
10/01/2020,147000.0,1270,1,445,,,,VILLEMOTIER
10/01/2020,147000.0,1270,1,445,1,62,2,VILLEMOTIER
10/01/2020,147000.0,1270,1,445,1,72,3,VILLEMOTIER
09/01/2020,10.0,1340,1,196,,,,JAYAT
09/01/2020,74990.0,1340,1,196,1,107,3,JAYAT
09/01/2020,74990.0,1340,1,196,,,,JAYAT
15/01/2020,208850.0,1960,1,405,1,120,6,SERVAS
16/01/2020,154816.0,1560,1,388,1,127,4,SAINT-TRIVIER-DE-COURTES
16/01/2020,154816.0,1560,1,388,,,,SAINT-TRIVIER-DE-COURTES
16/01/2020,154816.0,1560,1,388,,,,SAINT-TRIVIER-DE-COURTES
17/01/2020,160000.0,1190,1,402,,,,SERMOYER
17/01/2020,85000.0,1340,1,266,1,120,5,MONTREVEL-EN-BRESSE
07/01/2020,210000.0,1380,1,25,1,92,5,BAGE-DOMMARTIN
07/01/2020,210000.0,1380,1,25,,,,BAGE-DOMMARTIN
07/01/2020,210000.0,1380,1,25,,,,BAGE-DOMMARTIN
17/01/2020,268200.0,1570,1,159,1,114,5,FEILLENS
17/01/2020,268200.0,1570,1,159,1,114,5,FEILLENS
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,685.0,1250,1,95,,,,NIVIGNE ET SURAN
21/01/2020,615.0,1250,1,95,,,,NIVIGNE ET SURAN
20/01/2020,251500.0,1440,1,451,1,130,5,VIRIAT
20/01/2020,251500.0,1440,1,451,,,,VIRIAT
20/01/2020,251500.0,1440,1,451,,,,VIRIAT
16/01/2020,101300.0,1960,1,289,3,0,0,PERONNAS
16/01/2020,101300.0,1960,1,289,2,72,4,PERONNAS
21/01/2020,87720.0,1000,1,344,2,56,3,SAINT-DENIS-LES-BOURG
17/01/2020,280.0,1570,1,23,,,,ASNIERES-SUR-SAONE
17/01/2020,280.0,1570,1,23,,,,ASNIERES-SUR-SAONE
13/01/2020,1000.0,1380,1,25,,,,BAGE-DOMMARTIN
13/01/2020,1000.0,1380,1,25,,,,BAGE-DOMMARTIN
13/01/2020,1000.0,1380,1,25,,,,BAGE-DOMMARTIN
13/01/2020,1000.0,1380,1,25,,,,BAGE-DOMMARTIN
13/01/2020,1000.0,1380,1,25,,,,BAGE-DOMMARTIN
13/01/2020,1000.0,1380,1,25,,,,BAGE-DOMMARTIN
15/01/2020,277400.0,1000,1,344,,,,SAINT-DENIS-LES-BOURG
15/01/2020,277400.0,1000,1,344,1,107,5,SAINT-DENIS-LES-BOURG
15/01/2020,277400.0,1000,1,344,1,107,5,SAINT-DENIS-LES-BOURG
10/01/2020,90000.0,1240,1,211,,,,LENT
22/01/2020,62710.0,1370,1,38,,,,BENY
22/01/2020,62710.0,1370,1,38,1,91,2,BENY
17/01/2020,140000.0,1380,1,25,,,,BAGE-DOMMARTIN
17/01/2020,140000.0,1380,1,25,1,122,6,BAGE-DOMMARTIN
17/01/2020,140000.0,1380,1,25,1,122,6,BAGE-DOMMARTIN
22/01/2020,69000.0,1960,1,289,,,,PERONNAS
06/01/2020,18400.0,1190,1,16,,,,ARBIGNY
06/01/2020,18400.0,1190,1,16,,,,ARBIGNY
06/01/2020,18400.0,1190,1,16,,,,ARBIGNY
17/01/2020,125000.0,1000,1,53,2,98,3,BOURG-EN-BRESSE
17/01/2020,125000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
09/01/2020,45000.0,1190,1,57,,,,BOZ
17/01/2020,105000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
17/01/2020,105000.0,1000,1,53,2,76,4,BOURG-EN-BRESSE
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
17/01/2020,100000.0,1960,1,289,1,114,4,PERONNAS
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
17/01/2020,100000.0,1960,1,289,,,,PERONNAS
20/01/2020,67000.0,1000,1,53,2,38,2,BOURG-EN-BRESSE
20/01/2020,8000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
20/01/2020,42000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
20/01/2020,42000.0,1000,1,53,,,,BOURG-EN-BRESSE
20/01/2020,42000.0,1000,1,53,2,33,1,BOURG-EN-BRESSE
20/01/2020,299000.0,1000,1,53,2,74,3,BOURG-EN-BRESSE
20/01/2020,299000.0,1000,1,53,4,250,0,BOURG-EN-BRESSE
20/01/2020,299000.0,1000,1,53,2,37,2,BOURG-EN-BRESSE
20/01/2020,299000.0,1000,1,53,2,65,3,BOURG-EN-BRESSE
14/01/2020,818.0,1440,1,451,,,,VIRIAT
14/01/2020,818.0,1440,1,451,,,,VIRIAT
22/01/2020,480000.0,1240,1,69,4,1408,0,CERTINES
22/01/2020,480000.0,1240,1,69,,,,CERTINES
22/01/2020,480000.0,1240,1,69,,,,CERTINES
16/01/2020,25000.0,1290,1,203,,,,LAIZ
10/01/2020,147000.0,1160,1,374,1,107,4,SAINT-MARTIN-DU-MONT
16/01/2020,64000.0,1960,1,289,2,47,1,PERONNAS
06/01/2020,70.0,1160,1,151,,,,DRUILLAT
03/01/2020,105000.0,1000,1,53,1,58,3,BOURG-EN-BRESSE
23/01/2020,46000.0,1250,1,184,,,,HAUTECOURT-ROMANECHE
23/01/2020,46000.0,1250,1,184,,,,HAUTECOURT-ROMANECHE
23/01/2020,46000.0,1250,1,184,,,,HAUTECOURT-ROMANECHE
20/01/2020,227000.0,1750,1,320,1,96,4,REPLONGES
20/01/2020,227000.0,1750,1,320,1,96,4,REPLONGES
16/01/2020,25000.0,1290,1,203,,,,LAIZ
16/01/2020,25000.0,1290,1,203,,,,LAIZ
08/01/2020,83000.0,1270,1,445,2,50,3,VILLEMOTIER
17/01/2020,9000.0,1250,1,321,,,,REVONNAS
17/01/2020,9000.0,1250,1,321,,,,REVONNAS
20/01/2020,119000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
20/01/2020,119000.0,1000,1,53,3,0,0,BOURG-EN-BRESSE
20/01/2020,119000.0,1000,1,53,2,121,4,BOURG-EN-BRESSE
21/01/2020,215000.0,1000,1,53,1,98,5,BOURG-EN-BRESSE
22/01/2020,3000.0,1250,1,72,,,,CEYZERIAT
17/01/2020,118000.0,1370,1,426,1,130,4,VAL-REVERMONT
17/01/2020,118000.0,1370,1,426,,,,VAL-REVERMONT
17/01/2020,118000.0,1370,1,426,,,,VAL-REVERMONT
09/01/2020,191750.0,1340,1,236,1,150,6,MARSONNAS
09/01/2020,191750.0,1340,1,236,1,150,6,MARSONNAS
13/01/2020,5275.0,1340,1,163,,,,FOISSIAT
13/01/2020,5275.0,1340,1,163,,,,FOISSIAT
27/01/2020,135000.0,1000,1,53,1,57,3,BOURG-EN-BRESSE
